Attaching to zammad_zammad-scheduler_1
[36mzammad-scheduler_1      |[0m I, [2020-01-31T04:43:33.503242 #1-46965918672320]  INFO -- : Running job thread for 'Import OTRS diff load' (Import::OTRS.diff_worker) status is: sleep
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.484743 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: eeb482b1-b5c1-41b3-8511-58f4f24045ba) to DelayedJob(default) with arguments: "Ticket", 21939
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.534465 #1-47258107502140]  INFO -- : thread#-: Ticket 21939, Article 160313 - Starting import for fingerprint 71f4fb8cd75d9b8a743447c7bf2191bf6bea8168c289b07d681573756c57e89b (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.615604 #1-47258107502140]  INFO -- : thread#-: Ticket 21939, Article 160313 - Finished import for fingerprint 71f4fb8cd75d9b8a743447c7bf2191bf6bea8168c289b07d681573756c57e89b (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.703914 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22082)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.768284 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 6c71e5a2-d0de-4d78-80fe-69abf8698116) to DelayedJob(default) with arguments: "Ticket", 22082
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.784986 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160318)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.865344 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: d12a0c54-d190-4ba9-b20c-d167cb0129ec) because of already existing job with lock key 'SearchIndexJob/Ticket/22082'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.866420 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: d12a0c54-d190-4ba9-b20c-d167cb0129ec) to DelayedJob(default) with arguments: "Ticket", 22082
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.882029 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint 4d6e69247402f5b6d437a979f060b6eecd3ca07585a2db18cab0c78acd3f0105 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.909051 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint 4d6e69247402f5b6d437a979f060b6eecd3ca07585a2db18cab0c78acd3f0105 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.917810 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image17b059.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.941742 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image17b059.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.942364 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image1931fd.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.961707 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image1931fd.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.962418 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image24d9ee.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.975958 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint c195d304746e5d6c041b5cb7cdccb191adac5e37fae8b2be87b8b58fd3ec6e4c (image24d9ee.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:24.976501 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (image2b0f0b.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.131402 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (image2b0f0b.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.132148 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (image9db9db.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.137566 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (image9db9db.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.138096 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Starting import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (imageccb17a.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.152363 #1-47258107502140]  INFO -- : thread#-: Ticket 22082, Article 160318 - Finished import for fingerprint 09f1c85aaa4127d66c33b019d72e017913da219abed7bcc1495c2f827ab9eb88 (imageccb17a.JPG)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.172576 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22478)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.234339 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 54ee6299-9523-4a8c-ad39-c18ed99b575f) to DelayedJob(default) with arguments: "Ticket", 22478
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.248870 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160303)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.308215 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 0c6cf603-9a19-441c-9c6a-e068ca7386cc) because of already existing job with lock key 'SearchIndexJob/Ticket/22478'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.309274 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 0c6cf603-9a19-441c-9c6a-e068ca7386cc) to DelayedJob(default) with arguments: "Ticket", 22478
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.327412 #1-47258107502140]  INFO -- : thread#-: Ticket 22478, Article 160303 - Starting import for fingerprint d77921be5a9816fa0bbf2f831f34f6aab5a222f54622e013bfbf70d9410c7ba9 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.343501 #1-47258107502140]  INFO -- : thread#-: Ticket 22478, Article 160303 - Finished import for fingerprint d77921be5a9816fa0bbf2f831f34f6aab5a222f54622e013bfbf70d9410c7ba9 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.377521 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22553)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.455712 #1-47258106101860]  INFO -- : # curl -X post "http://zammad-elasticsearch:9200/zammad_production/Ticket/19212?pipeline=zammad228969345369" 
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.457303 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: d1980318-83ce-4108-8471-d59cfa33f318) to DelayedJob(default) with arguments: "Ticket", 22553
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:25.851559 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160291)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.207606 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 25bf0d24-aedf-4698-845d-7bb4eb68c12c) because of already existing job with lock key 'SearchIndexJob/Ticket/22553'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.208530 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 25bf0d24-aedf-4698-845d-7bb4eb68c12c) to DelayedJob(default) with arguments: "Ticket", 22553
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.354458 #1-47258107502140]  INFO -- : thread#-: Ticket 22553, Article 160291 - Starting import for fingerprint e6b38508d427af21f538ea6ab1c886038257b96a2ce9a0c3c134ee47dc225401 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.753128 #1-47258107502140]  INFO -- : thread#-: Ticket 22553, Article 160291 - Finished import for fingerprint e6b38508d427af21f538ea6ab1c886038257b96a2ce9a0c3c134ee47dc225401 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.966269 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22571)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.976161 #1-69908079834340]  INFO -- : execute Ticket.process_auto_unassign (try_count 0)...
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:26.989806 #1-69908079834340]  INFO -- : ended Ticket.process_auto_unassign took: 0.061269702 seconds.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.014480 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: bc2df895-9b47-48c9-a8c4-088eb447da12) to DelayedJob(default) with arguments: "Ticket", 22571
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.025732 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160319)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.140303 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 77aee781-dd41-46bb-a31d-5958d1be4338) because of already existing job with lock key 'SearchIndexJob/Ticket/22571'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.141215 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 77aee781-dd41-46bb-a31d-5958d1be4338) to DelayedJob(default) with arguments: "Ticket", 22571
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.155474 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Starting import for fingerprint 26de884530f9e529928afa09c14407b009cdd5e8c8c77022016e5cef4f2d57a3 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.184777 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Finished import for fingerprint 26de884530f9e529928afa09c14407b009cdd5e8c8c77022016e5cef4f2d57a3 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.185644 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Starting import for fingerprint 5801aebcdeafa8ce78ce8e1c7e3f0023edb5ae3ce4d7dd767e7057a23b64047a (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.201688 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Finished import for fingerprint 5801aebcdeafa8ce78ce8e1c7e3f0023edb5ae3ce4d7dd767e7057a23b64047a (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.202528 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Starting import for fingerprint 7619266155c4d705abefb7c0c8d05218df2e5adb6defd88bab1321ba947d0305 (image002.png)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.211405 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Finished import for fingerprint 7619266155c4d705abefb7c0c8d05218df2e5adb6defd88bab1321ba947d0305 (image002.png)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.212004 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Starting import for fingerprint b406a24f6c34de26006be15110c95c97a9ba47311b19cfe352574b3ffd29904d (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.222966 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Finished import for fingerprint b406a24f6c34de26006be15110c95c97a9ba47311b19cfe352574b3ffd29904d (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.223714 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Starting import for fingerprint 82ef25f03b1f3f273ae8cd0e730b974e91ef133f3f869728768daba804420d95 (image004.png)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.238986 #1-47258107502140]  INFO -- : thread#-: Ticket 22571, Article 160319 - Finished import for fingerprint 82ef25f03b1f3f273ae8cd0e730b974e91ef133f3f869728768daba804420d95 (image004.png)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.265609 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22675)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.309422 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 3eb58517-e859-4c1e-b457-8adfc16a730b) to DelayedJob(default) with arguments: "Ticket", 22675
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.321787 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160294)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.398640 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 2316ec33-facd-4baf-add9-bc3341eec977) because of already existing job with lock key 'SearchIndexJob/Ticket/22675'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.405475 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 2316ec33-facd-4baf-add9-bc3341eec977) to DelayedJob(default) with arguments: "Ticket", 22675
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.418675 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Starting import for fingerprint 46e932021ce5e594ce18f16615a424496008a93cf73c870f2ffd989eb1986755 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.449936 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Finished import for fingerprint 46e932021ce5e594ce18f16615a424496008a93cf73c870f2ffd989eb1986755 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.451053 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Starting import for fingerprint 211f03d160f33ae6ea9038cb175116c587b78c471c88e0de8b28f2de7bb4042c (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.468324 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Finished import for fingerprint 211f03d160f33ae6ea9038cb175116c587b78c471c88e0de8b28f2de7bb4042c (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.469129 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Starting import for fingerprint e11c4a71ddc8e87e8ab506e79d4977dddad4f0d61f24d78b66ed6c65357315e0 (image002.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.491351 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Finished import for fingerprint e11c4a71ddc8e87e8ab506e79d4977dddad4f0d61f24d78b66ed6c65357315e0 (image002.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.492311 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Starting import for fingerprint aaa4be8d8077fd91720d7888a350295f34de6f6c5694f33a9d2b1a6d9e5ef6a4 (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.505426 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160294 - Finished import for fingerprint aaa4be8d8077fd91720d7888a350295f34de6f6c5694f33a9d2b1a6d9e5ef6a4 (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.511120 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160295)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.553537 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 9081cc32-fb5b-4192-8640-0f3a4538c527) because of already existing job with lock key 'SearchIndexJob/Ticket/22675'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.554436 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 9081cc32-fb5b-4192-8640-0f3a4538c527) to DelayedJob(default) with arguments: "Ticket", 22675
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.560951 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160295 - Starting import for fingerprint ed6008c0b277071040daf23d93f42fd9d8c98fb4480f748082889fcff9b53612 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.577578 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160295 - Finished import for fingerprint ed6008c0b277071040daf23d93f42fd9d8c98fb4480f748082889fcff9b53612 (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.581558 #1-47258107502140]  INFO -- : thread#-: add Ticket::Article.find_by(id: 160300)
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.631225 #1-47258107502140]  INFO -- : Won't enqueue SearchIndexJob (Job ID: 4bbd9726-1b0f-42d5-9660-d4677c001b91) because of already existing job with lock key 'SearchIndexJob/Ticket/22675'.
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.632064 #1-47258107502140]  INFO -- : Enqueued SearchIndexJob (Job ID: 4bbd9726-1b0f-42d5-9660-d4677c001b91) to DelayedJob(default) with arguments: "Ticket", 22675
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.643623 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Starting import for fingerprint a54aedcb336355e4dc474cb6554d26fffada1b1a5e9d6fb0ba940d48c8f1033a (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.672504 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Finished import for fingerprint a54aedcb336355e4dc474cb6554d26fffada1b1a5e9d6fb0ba940d48c8f1033a (file-2)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.673607 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Starting import for fingerprint 211f03d160f33ae6ea9038cb175116c587b78c471c88e0de8b28f2de7bb4042c (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.685222 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Finished import for fingerprint 211f03d160f33ae6ea9038cb175116c587b78c471c88e0de8b28f2de7bb4042c (image001.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.686074 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Starting import for fingerprint e11c4a71ddc8e87e8ab506e79d4977dddad4f0d61f24d78b66ed6c65357315e0 (image002.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.696648 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Finished import for fingerprint e11c4a71ddc8e87e8ab506e79d4977dddad4f0d61f24d78b66ed6c65357315e0 (image002.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.697339 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Starting import for fingerprint aaa4be8d8077fd91720d7888a350295f34de6f6c5694f33a9d2b1a6d9e5ef6a4 (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.707134 #1-47258107502140]  INFO -- : thread#-: Ticket 22675, Article 160300 - Finished import for fingerprint aaa4be8d8077fd91720d7888a350295f34de6f6c5694f33a9d2b1a6d9e5ef6a4 (image003.jpg)... Queue: [].
[36mzammad-scheduler_1      |[0m I, [2020-01-31T06:19:27.754838 #1-47258107502140]  INFO -- : thread#-: update Ticket.find_by(id: 22777)
